movie_id,company_id,revenue,budget
1802,9209,0,0
4232,7405,173046663,14000000
9361,10210,75505856,40000000
2928,11462,119718203,0
30285,11661,0,0
10549,6189,0,0
58102,2307,0,0
27265,258,0,0
49935,18367,0,0
8818,1504,141047179,55000000
36758,31080,3692836,0
36040,57288,0,0
9415,76487,25804707,0
303693,57933,0,0
12145,45505,9381260,0
42424,11661,0,0
34314,11661,11466088,55000000
2892,66255,0,0
9404,2521,21890845,0
9622,2090,0,0
8860,9195,31987563,55000000
66597,36174,0,0
14832,20148,322975,0
9619,1280,178127760,116000000
31000,97,0,0
4104,8411,23202734,0
26306,915,589304,8000000
14908,38664,4529843,0
784,44592,5770254,0
12489,1382,0,0
16448,8842,0,0
17894,4,0,16000000
28059,11510,656747,0
58911,6825,0,0
17949,27128,0,17000000
1968,5,29481428,0
61563,60,0,0
66,171,50068310,50000000
20735,2,0,0
11419,6194,36400360,25000000
25796,27128,0,0
638,374,3675201,15000000
25624,16774,13130349,30000000
9366,11407,41954997,35000000
21915,5,20060051,0
50091,15889,532654,0
18420,1644,0,8000000
19952,11061,0,1000000
9446,2,0,0
28005,6236,4109095,3000000
9403,11661,41230799,28000000
27322,4665,0,10000000
10003,11661,118063304,68000000
9311,1704,0,35000000
11844,43,0,0
884,579,0,10000000
1624,33,302710615,45000000
16052,9313,60000000,20000000
4477,5,140807547,90000000
24662,90511,3566637,32000000
18423,3492,7240837,0
6499,9255,17979739,10000000
50512,6453,791830,35000000
9405,1236,0,30000000
12723,711,5926128,0
9360,55533,136885767,45000000
9434,961,28084357,0
21626,25687,0,0
13982,3581,0,0
77223,5368,0,16000000
31465,38764,0,0
12793,68248,0,0
105763,40669,0,0
9611,9195,29235353,0
10357,306,0,90000000
9977,20197,0,0
816,595,67683989,16500000
2163,10355,50159144,36000000
124680,28274,0,0
124843,52741,0,0
31017,38783,0,0
49478,38663,0,0
12499,8816,0,85000000
18,9,263920180,90000000
1811,1475,27354,0
109614,18880,0,0
105045,7025,0,0
53023,14680,0,0
64802,8,2900000,2000000
11239,5099,0,0
50850,559,479099,0
15321,52518,0,0
2058,53009,34673095,0
9450,11352,0,0
330,56,229074524,73000000
38523,635,0,0
16375,3187,0,0
33660,5333,0,0
59232,9195,0,0
45671,11561,0,0
17770,12,0,0
15170,6255,0,0
1701,78339,224012234,75000000
26422,53268,0,0
1639,35304,164508066,160000000
106129,76425,0,0
107743,22290,44000,0
415,6194,238207122,125000000
65889,52515,0,0
11103,2630,0,0
11970,2,252712101,85000000
34941,52860,0,0
407992,79654,0,0
8874,559,299288605,38000000
11956,15671,0,0
266,10000,528428,900000
754,25358,245676146,80000000
37567,32218,0,0
43771,95106,0,0
124834,18367,0,0
249358,76472,0,0
111367,4491,0,0
607,49325,589390539,90000000
18080,1302,0,0
38225,10210,0,0
17834,27128,8345056,28000000
686,43910,171120329,90000000
65046,14089,0,0
4421,1646,48169156,50000000
9387,10308,79114085,20000000
10603,10227,0,55000000
2142,979,44862187,15000000
8413,2484,26673242,60000000
10336,23364,87840042,40000000
20737,2,23144499,3000000
9413,787,44332015,19000000
14585,8809,0,0
18519,6194,0,0
49462,38861,0,0
8834,23397,136982834,75000000
9458,1236,0,50000000
8854,9993,1686429,16000000
38295,14,0,18000000
22073,16685,0,30000000
37244,33,0,0
4961,7405,25480490,30000000
9416,12,0,0
26180,441,0,0
17832,3410,0,0
9772,18990,315156409,85000000
6072,4564,5716080,20000000
1669,2767,199200000,30000000
468,8,0,2500000
32519,1483,0,0
10806,10355,0,35000000
9433,8769,43312294,0
6623,27,0,50000000
2118,6194,126216940,35000000
978,57436,131457682,70000000
9437,11661,60527873,27000000
29461,2923,0,0
56651,11584,0,0
10351,24075,15719109,5000000
66588,14745,0,0
2649,10164,109423648,50000000
14289,17825,16000000,60000000
10155,53473,6682098,19000000
20457,5406,0,0
18355,25063,0,0
33657,11661,0,0
55306,75348,0,0
68924,53473,8038061,18000000
36434,26144,0,0
2255,16934,12021272,250000
28353,38799,13960203,0
9427,8764,257850122,3500000
172545,5778,0,0
17589,3713,0,0
3597,1464,125586134,17000000
1813,20555,152944660,57000000
36797,175,0,16000000
12628,9195,4000000,12000000
33344,14,626057,1500000
45019,58247,1,0
63437,39836,0,0
782,216,12532777,36000000
29911,152,14000000,0
9827,7405,5624282,0
1959,820,0,0
8067,93311,0,12000000
125052,40544,0,0
10871,11661,6482195,37000000
14398,3589,5790448,0
10890,5848,85300000,10000000
1281,10163,251212670,18000000
32332,38567,0,0
9770,16775,10541523,50000000
12616,12,2642983,24000000
34838,39696,0,0
14905,2997,0,0
14583,10828,0,0
11975,14941,45916769,40000000
4995,840,43101594,15000000
9281,4,68706993,12000000
45928,10210,0,0
563,23434,121214377,105000000
61337,44419,0,0
19931,915,32861136,11000000
31535,54684,0,0
10215,932,58000000,6000000
9823,4174,51376861,30000000
37165,258,264118201,60000000
45609,14,0,0
38904,11054,3309421,0
9407,34998,0,48000000
4824,54502,159330280,60000000
9444,11234,139804348,53000000
9414,6194,13801755,20000000
8078,19747,162000000,70000000
11831,27,74000000,36000000
2895,1257,0,5000000
39177,16804,0,0
19601,61696,0,0
124606,40739,0,0
42832,13306,0,0
22797,6194,0,0
2639,8,10686841,20000000
9574,2173,177977226,80000000
10371,38664,31611225,35000000
489,23201,225933435,10000000
9714,477,79082515,32000000
170430,58068,0,0
8197,15298,25105255,35000000
6283,7,122417389,38000000
4233,7405,172363301,24000000
191874,8335,0,0
10217,579,3263585,5000000
438108,85976,0,0
597,574,1845034188,200000000
714,7576,333011068,110000000
52537,29892,0,0
62394,16978,0,0
9922,6194,17626234,80000000
547,9195,186883563,60000000
184,14,39673162,12000000
9746,9195,5684789,28000000
9438,2,0,30000000
115,10163,46189568,15000000
26941,58,2465960,0
27103,5358,0,0
9410,8769,55494066,25000000
32302,27085,0,0
216794,40014,0,0
88863,11015,0,0
41417,306,0,19000000
12538,7405,13035599,0
586,11407,64256513,15000000
2666,908,27200316,27000000
46338,38567,0,0
54007,39602,7,0
11258,55474,19870567,70000000
9490,33,17460020,8000000
9411,6189,25232289,0
25719,36978,302204,3000000
11220,22615,0,0
21253,177,310724,0
6116,441,100000000,25000000
9457,45518,11203026,45000000
44361,93754,0,0
11702,441,19204929,30000000
2923,1261,0,0
12238,22269,91549,1000000
11568,33,14051384,28000000
66894,7405,0,0
11003,4286,123306987,18000000
10153,23370,13100000,75000000
47112,31059,0,0
102732,377,0,0
30949,14589,0,0
2898,559,314178011,50000000
9558,14723,2554476,1000000
26269,761,0,0
11808,6194,102367405,60000000
6970,68035,0,0
47452,20777,0,0
18205,22622,0,0
36943,23098,0,0
21736,4158,76447420,0
17941,559,0,0
10668,40675,0,0
9313,8213,0,0
42807,11510,76000000,27000000
617,1236,67200000,20000000
36568,762,0,0
37272,70166,0,0
5910,6516,0,0
9440,762,0,65000000
53092,1596,168462,0
32911,979,0,6000000
44308,14,1081957,0
124821,41052,0,0
32456,43,2057193,1000000
93350,60919,0,0
32144,10201,0,147773
17127,306,46905889,15000000
40688,2,4562146,24000000
19848,12,0,0
17644,91005,0,0
1774,34237,720074,0
30265,4063,0,0
2157,30253,136159423,80000000
70581,21379,0,0
8838,33,0,60000000
29193,65515,13835130,10000000
795,20555,198685114,55000000
16980,37812,0,8000000
27472,4,0,0
47881,97,7985929,0
9469,9195,21567853,25000000
12488,69984,0,0
81367,559,0,0
267,7832,1535558,0
16148,20719,1980338,5000000
21252,5507,0,9000000
9449,31080,0,29000000
6264,55103,0,0
188870,51086,0,67000
78149,1504,45779,10000000
15513,33,0,0
31220,9195,0,0
13907,4360,0,0
29825,126,0,0
10622,2521,18814720,12716953
30020,2938,0,0
17139,3259,0,4500000
10216,8411,19165560,35000000
9771,10210,3572443,0
24560,97,0,0
76330,7942,425788,0
9448,559,27007143,13000000
38618,60294,0,0
18316,33,0,0
78373,16517,565592,0
77514,41050,0,0
49474,5996,0,0
4415,5,14096321,0
8656,2478,140464664,75000000
58680,39288,8026971,13000000
35796,39838,0,7000000
18937,6194,38172500,40000000
929,11343,379014294,130000000
9452,306,29202884,30000000
1878,53461,10680275,18500000
40505,16718,0,0
14342,6189,0,0
9715,4258,0,0
26610,16551,0,0
40961,39988,0,0
1965,6194,128038368,60000000
312,162,0,0
6068,9195,164000000,70000000
15037,5,25605015,10000000
37636,25680,1929168,0
17044,12918,0,0
60951,16754,0,0
21334,11460,900000,180000
32284,29692,24,0
37410,37909,1334786,0
53765,40460,0,0
10674,10217,304320254,90000000
136134,163,0,0
846,545,189198313,66000000
12655,70198,0,0
3050,1302,294456605,71000000
1389,216,77745568,48000000
11020,74363,0,0
20862,12269,0,0
95,11533,553799566,140000000
944,6194,285444603,140000000
35680,559,0,0
11551,7293,54682547,40000000
473,22567,3221152,60000
102304,40240,0,0
544,306,369884651,23000000
10513,74116,0,60000
28966,33333,0,2000000
65203,8411,4358000,379000
143,33,0,1250000
42861,6,0,0
33680,8411,2594000,700000
56164,5488,7630000,1180280
12311,8411,4460000,1950000
43277,8411,0,0
43278,6194,0,0
34106,5,7433101,1644736
43266,306,6000000,1250000
27367,8411,13500000,1344000
17661,4,16300000,0
28580,6033,11000000,1250000
887,28205,23650000,2100000
33667,306,7800000,2000000
23383,4006,0,750000
25430,441,0,0
27191,4,36000000,4000000
11426,441,30500000,1650000
654,388,9600000,910000
15919,30724,3000000,343000
1725,90571,43656822,6000000
5769,1980,37600000,1000000
874,571,28350000,3900000
10633,13219,27379978,2000000
17917,3632,37402877,10000000
3116,1324,44785053,3600000
1051,73950,41158757,1800000
1366,60,117235147,1000000
12102,5,106260000,8000000
16619,316,0,6000000
9443,8770,58972904,5500000
11050,4,0,8000000
606,205,128499205,31000000
746,474,43984230,23000000
380,206,412800000,25000000
403,6194,145793296,7500000
11485,3065,0,1500000
466,6194,0,2500000
13820,11463,2300000,1500000
15389,3076,0,225000
13597,24931,12729917,25000000
2108,11043,51525171,1000000
10014,1531,29999213,3000000
10072,1531,44793222,5000000
10131,12,72500000,7000000
10160,12,22168359,8000000
11284,12,34872033,11000000
4488,17611,59754601,550000
9725,7512,21722776,1250000
9728,7513,36690067,4000000
9730,93280,32980880,2600000
9731,16779,21930418,2200000
10225,4,19472057,3000000
10281,4,19170001,2800000
10283,62948,14000000,5000000
948,22814,70000000,300000
11281,33,25533818,2500000
10676,33,14400000,2500000
11357,7405,17768757,5000000
11361,4351,11642254,5000000
36599,15060,14796236,1000000
39929,21288,2683519,0
41828,61660,0,0
41769,16953,0,0
10585,60,44196684,9000000
11186,33,35763605,13000000
11187,33,20560255,13000000
609,8411,122200000,10700000
11133,8411,40996665,19000000
10306,8411,14144000,10500000
9552,48184,441306145,8000000
11586,6194,30749142,14000000
11587,10210,39024251,0
941,6194,120207127,15000000
942,6194,227853986,25000000
943,6194,321731527,35000000
927,6194,153083102,11000000
928,6194,41482207,50000000
9340,6194,61503218,19000000
9342,559,250288523,95000000
38509,4665,0,0
12101,8411,3600000,0
19,12372,650422,92620000
165,20448,332000000,40000000
196,20448,244527583,40000000
551,10281,84563118,5000000
16084,2,0,0
17984,3166,0,0
22328,3166,0,0
32611,3166,0,0
3170,3166,267447150,858000
346,882,271841,2000000
859,18737,34670720,14000000
841,10308,30925690,40000000
11051,5231,8373585,7000000
242,4,136766062,54000000
1411,8,1277401,1227401
9769,21143,1060056,62000000
9424,33088,17507368,15000000
9835,9195,19000000,10000000
857,11362,481840909,70000000
17539,19397,2020700,0
10957,10531,21288692,25000000
9570,3166,35841901,20000000
16249,3166,0,0
13962,2,0,13000000
14612,3166,0,0
19378,3166,0,0
29228,2,0,0
19379,3166,0,0
11164,5888,45610410,0
24736,10079,12890752,0
10122,11670,18564613,0
24816,3166,0,0
9994,10531,38625550,14000000
25445,2,0,0
12129,3166,0,0
14140,3166,0,0
10439,2,39514713,28000000
11158,8830,58662452,40000000
9354,32,222724172,32000000
34774,3166,0,0
37969,2,0,0
9631,6194,44547681,50000000
9820,2,0,0
14013,2851,7027290,0
96196,12745,0,0
1779,26137,6706368,160000
10849,41,10631333,15000000
678,6,0,0
907,8411,111858363,11000000
5961,7448,4971340,0
47908,18090,7218340,0
42121,18094,0,0
2887,7429,0,0
11974,23,36602000,18000000
20348,6194,0,0
26648,4991,0,0
11911,55540,0,144
793,484,8551228,6000000
35144,20741,2135577,0
9325,2,205843612,4000000
43037,3166,0,0
10340,3166,93600000,0
10144,10282,222300000,40000000
10414,5888,50752337,10000000
10437,6254,27281507,0
15300,8830,0,15000000
12230,3166,215880014,4000000
13380,10531,0,0
10693,3166,87404651,4000000
11335,3166,0,20000000
11135,10282,47431461,37931000
11319,3166,71215869,1200000
15969,3475,0,0
13155,15395,11137801,25000000
10249,2,62000000,42000000
15943,3166,0,0
10882,3166,51000000,6000000
24808,611,5656087,19000000
19762,5888,0,0
13850,2,0,0
2619,9195,69821334,8000000
65158,2,3337685,0
53565,3197,0,4986
41841,175,0,32000000
27332,3166,0,0
97,558,33000000,17000000
10419,8830,5632086,0
11675,7405,55041738,17000000
2107,14723,0,0
6471,1951,73961419,0
9442,1951,18196170,0
11591,6194,0,10100000
13697,306,0,0
19158,4248,11582891,10500000
227,6194,33697647,10000000
87,4,333000000,28000000
123,286,30471420,4000000
9314,86084,0,0
11336,10308,20766616,10000000
9980,484,7433663,10000000
10657,97,0,0
10489,6177,21200000,5000000
10823,52197,14000000,800000
11497,6422,27100027,13800000
2907,258,191502426,30000000
9454,306,65705772,26000000
8688,54502,103891409,73000000
118452,40126,40542,300000
16155,40263,0,0
23954,25766,12729678,7200000
12761,26239,0,0
396,1684,33736689,7500000
14367,9195,34368475,0
11814,13,38934048,0
16081,12943,9000000,18000000
18331,22745,0,0
15171,18170,0,0
11837,47264,3713768,1000000
11704,90512,14665733,7000000
11639,24931,40577001,15000000
4978,56,84542002,9000000
10380,4105,40766041,0
11976,10215,15502112,25000000
15144,33,23686027,6500000
11522,4,40471663,0
11557,5,37803872,0
13853,69889,0,15000000
11415,1950,0,3000000
37530,17611,7800000,0
8393,22285,60000000,5000000
11937,23267,0,0
21661,7405,10224116,0
9320,6194,48585416,60000000
33644,306,37672350,20000000
14662,43,0,5000000
10692,11506,0,111000
805,10324,33395426,3200000
34584,33772,20158808,27000000
34636,6194,16283667,32000000
2182,989,0,90000
77469,1382,4710749,5000000
10278,55994,0,0
36647,19551,131183530,45000000
17915,1236,15,0
14557,746,0,0
9417,10210,0,0
34637,29115,0,0
4011,6194,73326666,15000000
161795,40956,0,0
1580,8411,2200000,1500000
5854,33,7900000,2000000
573,33,12600000,3500000
2370,33,6000000,4000000
5780,33,13000000,3000000
506,33,7000000,2135161
22527,6194,2000000,1200000
574,4,10250000,2500000
11219,10715,7000000,1200000
30159,6194,0,0
845,6194,7000000,1200000
1978,6194,0,0
3682,61337,16757163,13000000
51942,41680,203,250
46702,6194,12413650,0
54795,288,0,0
46748,1123,0,0
847,20743,57269863,35000000
117,4,76270454,25000000
14577,8411,0,0
37498,21849,0,33000000
38621,8116,0,0
4175,6194,0,0
31667,614,0,4258000
13321,306,0,1590000
21734,4005,0,0
31997,33,0,0
24197,6,0,0
11462,6,4500000,1103000
31995,14701,0,0
940,1221,0,0
2762,4978,0,0
12684,4978,0,0
2761,4978,0,0
8208,4978,0,0
52907,4978,0,0
15007,51816,0,0
36049,51816,0,0
52748,51816,0,0
75793,51816,0,0
47695,51816,0,0
31930,51816,0,0
20213,51816,0,0
543,51816,0,0
36054,51816,0,0
52782,1221,0,0
36055,1221,0,0
36056,51816,0,0
2760,1222,0,12000
64398,29577,0,0
10220,1566,22921898,12000000
431,22211,501818,250000
31641,21085,33556,0
69848,55778,0,0
22796,915,18253415,20000000
22256,6194,777423,25000000
37550,15868,0,0
37916,1702,0,0
21873,8829,22482952,0
21500,41,0,0
84116,3902,0,0
12626,5264,51249404,20000000
3525,306,103173635,28000000
2321,14150,21486757,10000000
2028,306,20036737,0
16384,6194,0,0
91217,6194,0,0
10699,5,0,42000000
11597,11407,23278931,0
47947,13671,30688860,0
44772,7585,0,0
14347,556,18600000,0
41090,1648,0,0
18282,11043,0,0
18169,1174,38702310,0
11082,44425,18875011,0
5971,4,0,20000000
11933,9265,8479793,40000000
20096,4,0,0
30815,5,0,8000000
881,903,243240178,40000000
4478,4,266614059,38000000
22318,2188,0,0
53113,33,0,0
2109,12,244386864,33000000
122289,21144,0,0
24746,4714,124494,2000000
72987,20777,1782005,0
193103,29489,0,0
8195,2347,41610884,55000000
9877,53473,72527595,14000000
26618,40002,0,0
21132,40759,0,0
11855,17411,0,0
24016,6194,2075084,25000000
14785,38210,399,0
14794,3067,500000,0
3486,1431,0,0
11071,6194,0,23000000
1091,662,19629760,15000000
10403,4665,21706101,8000000
11337,13309,10389003,10000000
162,306,53000000,20000000
25723,11061,0,12000000
73351,40244,0,0
8916,521,171757863,60000000
28134,43,2197921,0
9429,2822,30331165,17000000
12159,1382,71485043,85000000
27791,56396,631221,1100000
43106,18149,0,0
30197,1296,0,947000
10156,5612,31672907,11000000
10377,89304,64088552,11000000
3121,18742,0,2200000
9713,9195,0,60000000
134368,2373,0,0
85837,38609,0,0
1039,3391,0,0
9821,14,0,0
4437,8411,40400657,28000000
1890,4,31853080,0
1955,5612,26010864,5000000
39437,9195,0,0
11932,5550,50671850,25000000
6435,55474,46683377,75000000
10683,10565,2807390,3000000
63709,37,0,0
9445,11317,0,14000000
2657,1163,0,0
9425,10210,14567883,75000000
32326,52758,0,0
637,370,229400000,20000000
8675,10146,0,1000000
20701,14555,16324573,3500000
9945,23895,0,20000000
73,11308,23875127,20000000
46889,216,12902790,12000000
12888,2188,0,0
3033,18880,6451628,10000000
9882,20634,116672912,70000000
10663,9195,185991646,23000000
4518,10163,82150642,30000000
1808,53009,1053788,0
3600,1464,40002112,65000000
17037,2,0,30000000
297,136,142940100,90000000
5332,1899,0,0
21589,3981,0,0
11893,14227,7936012,9000000
12223,36638,0,0
32081,60,0,0
14924,20657,2826523,4000000
10002,20076,5794184,0
41817,12,4100000,0
19426,2260,752045,0
12560,5,0,0
9798,79209,250649836,90000000
14444,59150,100491683,30000000
9487,3,363258859,120000000
9466,21717,0,0
666,395,5596708,2900000
2042,7380,0,10000000
10162,24356,0,0
309,11672,0,1300000
692,407,6000000,12000
24018,17100,0,0
1678,622,0,1000000
39256,1950,4100000,2000000
1680,46976,0,0
244,6,10000000,672000
10730,10308,90614445,23000000
31947,484,4711220,10000000
8130,41,27400000,5000000
11532,32336,24467000,0
9749,33,59612888,8000000
14628,8818,35150960,8045760
9626,10308,6948633,17900000
